bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
150,1.0,750,90,2.094441845246612,38.75598086124402
150,1.5,750,90,2.094441845246612,38.75598086124402
120,1.0,700,100,2.0943788673330226,36.18090452261307
120,1.5,700,100,2.0943788673330226,36.18090452261307
90,2.0,550,110,2.092654737510062,42.5
90,2.5,550,110,2.092654737510062,42.5
150,1.0,750,110,2.0923015512619973,36.51685393258427
150,1.5,750,110,2.0923015512619973,36.51685393258427
150,1.0,500,90,2.0895248370205644,38.793103448275865
150,1.5,500,90,2.0895248370205644,38.793103448275865
150,1.0,850,110,2.0888019270715494,37.5
150,1.5,850,110,2.0888019270715494,37.5
150,1.0,450,100,2.088771273488332,38.967136150234744
150,1.5,450,100,2.088771273488332,38.967136150234744
120,1.0,450,100,2.088633093984675,37.78801843317972
120,1.5,450,100,2.088633093984675,37.78801843317972
40,2.0,450,90,2.0880864609373564,34.92063492063492
40,2.5,450,90,2.0880864609373564,34.92063492063492
40,1.0,600,90,2.087454983276192,29.32330827067669
40,1.5,600,90,2.087454983276192,29.32330827067669
130,1.0,500,110,2.0867076045157344,38.308457711442784
130,1.5,500,110,2.0867076045157344,38.308457711442784
120,1.0,550,110,2.0865865527725727,37.81094527363184
120,1.5,550,110,2.0865865527725727,37.81094527363184
50,1.0,700,110,2.0860523301704266,27.607361963190186
50,1.5,700,110,2.0860523301704266,27.607361963190186
100,2.0,550,110,2.085774521484752,44.15584415584416
100,2.5,550,110,2.085774521484752,44.15584415584416
140,1.0,450,100,2.084335498653609,38.88888888888889
140,1.5,450,100,2.084335498653609,38.88888888888889
60,2.0,550,90,2.083939259040333,39.21568627450981
60,2.5,550,90,2.083939259040333,39.21568627450981
40,2.0,750,80,2.0825978715647997,38.17427385892116
40,2.5,750,80,2.0825978715647997,38.17427385892116
40,1.0,650,90,2.0824491893260584,29.620253164556964
40,1.5,650,90,2.0824491893260584,29.620253164556964
80,2.0,550,90,2.0815231154083764,40.64171122994652
80,2.5,550,90,2.0815231154083764,40.64171122994652
80,2.0,500,110,2.0809936529592727,40.804597701149426
80,2.5,500,110,2.0809936529592727,40.804597701149426
120,1.0,750,100,2.0809069882833424,36.92307692307693
120,1.5,750,100,2.0809069882833424,36.92307692307693
120,1.0,500,110,2.0807797263458245,37.745098039215684
120,1.5,500,110,2.0807797263458245,37.745098039215684
80,1.0,800,100,2.0804250318807456,34.763948497854074
80,1.5,800,100,2.0804250318807456,34.763948497854074
80,1.0,800,110,2.0790240939444256,32.05128205128205
80,1.5,800,110,2.0790240939444256,32.05128205128205
50,2.0,700,100,2.07865157430635,40.19607843137255
50,2.5,700,100,2.07865157430635,40.19607843137255
140,1.0,800,110,2.0786281742615276,38.46153846153847
140,1.5,800,110,2.0786281742615276,38.46153846153847
60,2.0,600,100,2.076183485822638,40.72164948453608
60,2.5,600,100,2.076183485822638,40.72164948453608
70,2.0,600,110,2.074129314399585,40.11299435028249
70,2.5,600,110,2.074129314399585,40.11299435028249
120,1.0,800,90,2.072718256955529,38.967136150234744
120,1.5,800,90,2.072718256955529,38.967136150234744
70,2.0,600,90,2.070576186693785,41.05263157894737
70,2.5,600,90,2.070576186693785,41.05263157894737
120,1.0,750,110,2.067715727584008,36.21621621621622
120,1.5,750,110,2.067715727584008,36.21621621621622
50,2.0,550,80,2.065938486221272,38.912133891213394
50,2.5,550,80,2.065938486221272,38.912133891213394
40,2.0,800,80,2.0654268566704195,38.333333333333336
40,2.5,800,80,2.0654268566704195,38.333333333333336
60,2.0,600,110,2.0643890265673233,38.94736842105263
60,2.5,600,110,2.0643890265673233,38.94736842105263
60,2.0,650,100,2.062635344422868,40.526315789473685
60,2.5,650,100,2.062635344422868,40.526315789473685
100,2.0,600,100,2.0617618818958947,43.58974358974359
100,2.5,600,100,2.0617618818958947,43.58974358974359
120,1.0,700,110,2.061248503395744,35.26315789473684
120,1.5,700,110,2.061248503395744,35.26315789473684
120,1.0,450,110,2.060731671075231,37.19806763285024
120,1.5,450,110,2.060731671075231,37.19806763285024
40,1.0,600,80,2.0590670910897044,29.411764705882355
40,1.5,600,80,2.0590670910897044,29.411764705882355
50,1.0,800,110,2.0590644909052833,27.439024390243905
50,1.5,800,110,2.0590644909052833,27.439024390243905
130,1.0,600,100,2.058503541030297,37.32057416267943
130,1.5,600,100,2.058503541030297,37.32057416267943
110,2.0,550,100,2.0572828920884043,46.35761589403973
110,2.5,550,100,2.0572828920884043,46.35761589403973
60,1.0,850,100,2.0566203775515066,29.152542372881356
60,1.5,850,100,2.0566203775515066,29.152542372881356
150,1.0,550,110,2.056153611056524,37.43589743589744
150,1.5,550,110,2.056153611056524,37.43589743589744
130,1.0,700,100,2.0557731184192867,36.734693877551024
130,1.5,700,100,2.0557731184192867,36.734693877551024
60,1.0,800,90,2.055251224181595,30.536912751677853
60,1.5,800,90,2.055251224181595,30.536912751677853
110,2.0,500,100,2.0548602617372764,45.806451612903224
110,2.5,500,100,2.0548602617372764,45.806451612903224
80,2.0,450,110,2.0539860890097352,39.325842696629216
80,2.5,450,110,2.0539860890097352,39.325842696629216
150,1.0,550,90,2.0527450768298863,37.88546255506608
150,1.5,550,90,2.0527450768298863,37.88546255506608
130,1.0,650,100,2.0526602827115363,36.633663366336634
130,1.5,650,100,2.0526602827115363,36.633663366336634
140,1.0,750,100,2.052568755502796,37.5
140,1.5,750,100,2.052568755502796,37.5
140,1.0,700,110,2.0521238895891702,35.67567567567568
140,1.5,700,110,2.0521238895891702,35.67567567567568
100,2.0,500,100,2.051623252736267,44.171779141104295
100,2.5,500,100,2.051623252736267,44.171779141104295
130,1.0,550,100,2.047955940070597,37.44075829383886
130,1.5,550,100,2.047955940070597,37.44075829383886
140,1.0,650,100,2.0466552625482874,37.68844221105528
140,1.5,650,100,2.0466552625482874,37.68844221105528
70,2.0,650,100,2.04647125141293,43.75
70,2.5,650,100,2.04647125141293,43.75
60,1.0,800,110,2.0453613533968307,27.55102040816326
60,1.5,800,110,2.0453613533968307,27.55102040816326
70,2.0,400,100,2.0451009941577,41.0
70,2.5,400,100,2.0451009941577,41.0
120,1.0,400,100,2.045100233283547,36.888888888888886
120,1.5,400,100,2.045100233283547,36.888888888888886
130,1.0,450,100,2.0443140670247772,38.70967741935484
130,1.5,450,100,2.0443140670247772,38.70967741935484
140,1.0,800,90,2.0437895509736688,38.497652582159624
140,1.5,800,90,2.0437895509736688,38.497652582159624
130,1.0,600,110,2.0437790594965524,36.868686868686865
130,1.5,600,110,2.0437790594965524,36.868686868686865
130,1.0,550,110,2.04294983050823,37.0
130,1.5,550,110,2.04294983050823,37.0
130,1.0,750,100,2.0423061355032344,37.11340206185567
130,1.5,750,100,2.0423061355032344,37.11340206185567
50,2.0,450,100,2.0418719301736514,38.49557522123894
50,2.5,450,100,2.0418719301736514,38.49557522123894
50,1.0,750,90,2.0418195011655715,28.023598820058996
50,1.5,750,90,2.0418195011655715,28.023598820058996
60,2.0,500,90,2.0410968198886414,38.94230769230769
60,2.5,500,90,2.0410968198886414,38.94230769230769
50,1.0,650,110,2.0397714835045786,27.500000000000004
50,1.5,650,110,2.0397714835045786,27.500000000000004
60,2.0,650,110,2.039476529402951,38.50267379679144
60,2.5,650,110,2.039476529402951,38.50267379679144
150,1.0,450,90,2.037751405382822,38.559322033898304
150,1.5,450,90,2.037751405382822,38.559322033898304
130,1.0,700,110,2.037192107739096,35.483870967741936
130,1.5,700,110,2.037192107739096,35.483870967741936
40,2.0,850,110,2.0363276042746,35.37117903930131
40,2.5,850,110,2.0363276042746,35.37117903930131
70,2.0,450,100,2.035651624932663,42.487046632124354
70,2.5,450,100,2.035651624932663,42.487046632124354
140,1.0,550,90,2.0355798413613866,37.719298245614034
140,1.5,550,90,2.0355798413613866,37.719298245614034
100,2.0,600,110,2.034066689977914,42.66666666666667
100,2.5,600,110,2.034066689977914,42.66666666666667
70,1.0,800,110,2.033974183212776,29.571984435797667
70,1.5,800,110,2.033974183212776,29.571984435797667
70,1.0,800,100,2.0338593613081244,31.153846153846153
70,1.5,800,100,2.0338593613081244,31.153846153846153
130,1.0,650,110,2.0330981086866218,35.41666666666667
