bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
80,3.0,750,40,1.0206626207850897,51.4018691588785
100,4.0,650,80,1.0196862809929976,57.692307692307686
160,2.0,650,20,1.0183417768707337,37.35849056603773
180,1.0,650,20,1.0172992913907104,31.31115459882583
180,3.0,350,60,1.0167246388102247,54.054054054054056
120,4.0,650,100,1.0166508494555861,52.17391304347826
20,1.0,350,40,1.0153958320975254,25.0
180,4.0,350,80,1.015367326861419,64.70588235294117
180,4.0,450,80,1.015367326861419,64.70588235294117
40,4.0,350,60,1.0144286342637998,39.58333333333333
100,4.0,250,20,1.013923201161733,65.78947368421053
60,4.0,50,20,1.013896361409693,50.90909090909091
60,4.0,150,20,1.013896361409693,50.90909090909091
40,4.0,450,80,1.013498494621192,40.0
20,1.0,50,60,1.012939785804536,24.862637362637365
160,1.0,450,20,1.0107402506199343,30.335097001763668
20,4.0,350,60,1.0102372211955073,66.66666666666666
20,4.0,450,60,1.0102372211955073,66.66666666666666
20,4.0,550,60,1.0102372211955073,66.66666666666666
60,1.0,450,20,1.009712861788593,29.419525065963057
100,2.0,350,20,1.00912329579058,37.82894736842105
100,4.0,350,20,1.0089159750316565,66.66666666666666
100,4.0,450,20,1.0089159750316565,66.66666666666666
140,1.0,850,40,1.0082958372581574,29.64509394572025
160,4.0,550,40,1.0075211705031946,65.0
160,4.0,650,40,1.0075211705031946,65.0
180,2.0,650,40,1.0070013805065692,45.45454545454545
120,4.0,850,120,1.0064584462616193,40.909090909090914
20,1.0,150,60,1.0051166324253689,26.89335394126739
80,3.0,850,40,1.0040719703500822,50.467289719626166
160,1.0,650,20,1.0032515233732289,30.65134099616858
140,2.0,850,20,1.0032459287731,37.64705882352941
60,1.0,650,20,1.0032384243960024,29.37062937062937
40,1.0,650,20,1.002680399921625,28.891820580474935
60,1.0,850,20,1.0017227915052616,30.229226361031518
120,4.0,750,100,1.0009393988276674,50.0
40,4.0,750,80,0.9998851756708217,37.5
40,4.0,850,80,0.9998851756708217,37.5
40,4.0,950,80,0.9998851756708217,37.5
160,2.0,450,20,0.9956163244872246,36.87707641196013
20,4.0,650,60,0.9939175889231237,75.0
20,4.0,750,60,0.9939175889231237,75.0
20,4.0,850,60,0.9939175889231237,75.0
20,4.0,950,60,0.9939175889231237,75.0
140,2.0,750,40,0.9926905676278835,44.44444444444444
40,4.0,350,80,0.9920798999450015,39.130434782608695
180,1.0,550,20,0.9902463891497396,31.26177024482109
80,1.0,350,40,0.9902207108809402,27.911275415896487
20,4.0,650,40,0.989913415530072,75.0
20,4.0,750,40,0.989913415530072,75.0
20,4.0,850,40,0.989913415530072,75.0
20,4.0,950,40,0.989913415530072,75.0
80,4.0,250,40,0.9893216895766397,48.0
40,3.0,850,40,0.9891647098641229,44.303797468354425
100,4.0,550,20,0.9883913598848357,72.41379310344827
160,4.0,750,40,0.9850755524068094,66.66666666666666
160,4.0,850,40,0.9850755524068094,66.66666666666666
20,4.0,350,120,0.9837270020698569,50.0
20,4.0,450,120,0.9837270020698569,50.0
20,4.0,550,120,0.9837270020698569,50.0
160,1.0,350,40,0.9833667540030477,28.9568345323741
80,3.0,450,40,0.9825792183833393,47.24409448818898
40,4.0,750,60,0.9814562711593396,37.2093023255814
40,4.0,850,60,0.9814562711593396,37.2093023255814
40,4.0,950,60,0.9814562711593396,37.2093023255814
80,1.0,750,20,0.980901343446546,30.460624071322435
120,4.0,850,100,0.9793726746287614,50.0
140,1.0,950,40,0.9787900716800653,28.690228690228693
140,1.0,650,40,0.9783280094667697,27.744510978043913
40,1.0,550,20,0.9769771704589018,29.134860050890588
180,2.0,850,40,0.9753003635954797,45.73170731707317
60,4.0,850,20,0.97476481765591,54.054054054054056
40,1.0,150,20,0.9742222501937056,30.07360672975815
60,1.0,550,20,0.9736069206421886,28.84097035040431
20,4.0,350,80,0.97359605551626,66.66666666666666
20,4.0,450,80,0.97359605551626,66.66666666666666
20,4.0,550,80,0.97359605551626,66.66666666666666
60,1.0,550,40,0.9727428362796798,30.416666666666664
80,1.0,650,20,0.9725832186789884,29.46298984034833
180,2.0,650,20,0.9715953785350926,36.029411764705884
180,3.0,950,60,0.9714912709212365,55.932203389830505
160,1.0,50,40,0.9705745961281722,28.87323943661972
20,4.0,650,80,0.9699952173020235,75.0
20,4.0,750,80,0.9699952173020235,75.0
20,4.0,850,80,0.9699952173020235,75.0
20,4.0,950,80,0.9699952173020235,75.0
40,3.0,750,40,0.967570075449357,43.558282208588956
100,4.0,650,20,0.9673712482749265,71.42857142857143
140,4.0,550,80,0.9662987847383161,52.17391304347826
180,3.0,50,60,0.9662870079291845,53.94736842105263
180,3.0,150,60,0.9662870079291845,53.94736842105263
180,3.0,250,60,0.9662870079291845,53.94736842105263
80,1.0,850,20,0.9649495641911108,30.71104387291982
120,2.0,50,80,0.9635296253442658,37.5
80,3.0,550,40,0.9626916355499305,49.166666666666664
120,2.0,250,20,0.9619730322297728,37.17579250720461
20,1.0,950,40,0.9610003923087956,23.694267515923567
120,2.0,350,40,0.960876341744837,40.343347639484975
20,2.0,150,40,0.9602057229088158,32.675044883303414
60,4.0,950,20,0.9600332003149674,52.77777777777778
180,1.0,950,20,0.9598130939417777,32.17213114754098
100,1.0,550,20,0.9598018622919353,30.27950310559006
40,4.0,150,80,0.9586715888526581,38.88888888888889
120,1.0,50,20,0.9574040033984832,30.74361820199778
180,1.0,350,40,0.957237669657853,32.11678832116788
40,1.0,150,40,0.9565165915900954,30.4140127388535
120,3.0,350,40,0.9557587051040551,46.808510638297875
140,2.0,950,20,0.9550170647701097,37.34939759036144
80,1.0,150,20,0.9536007289513315,30.42168674698795
40,4.0,550,40,0.952249112973163,41.66666666666667
140,1.0,550,20,0.9501356213249023,29.553264604810998
120,2.0,950,20,0.9498628129351552,39.27125506072874
60,4.0,550,20,0.9472020388120708,53.65853658536586
60,2.0,150,40,0.9471887248217044,38.28125
100,2.0,950,40,0.9470352672176792,37.878787878787875
60,1.0,350,40,0.945387382943813,30.844793713163064
80,1.0,450,20,0.9451819859966305,29.25824175824176
40,4.0,150,60,0.9445648268406792,36.84210526315789
60,1.0,750,20,0.9414357863144719,29.613733905579398
160,1.0,250,20,0.9399213711884947,30.013458950201883
160,1.0,750,20,0.9394012990741076,30.76923076923077
160,1.0,150,20,0.9378661057056847,30.0
120,2.0,150,80,0.9362369076942865,37.5
100,4.0,750,20,0.9360729175549558,71.42857142857143
180,1.0,850,20,0.9357043520098798,31.697341513292432
140,1.0,150,20,0.933603087170786,30.539609644087257
80,1.0,150,40,0.933308418149196,28.40409956076135
140,1.0,50,20,0.932983475415969,30.490956072351423
160,2.0,550,40,0.9318582979411957,47.02702702702703
80,1.0,950,20,0.9313871517408198,30.627871362940272
140,3.0,50,60,0.93052136915962,47.77777777777778
140,3.0,150,60,0.93052136915962,47.77777777777778
140,3.0,250,60,0.93052136915962,47.77777777777778
40,4.0,50,80,0.9302143162396702,37.5
60,2.0,250,40,0.9293898877216142,38.775510204081634
140,2.0,350,20,0.9281916306919487,36.58536585365854
160,2.0,50,60,0.9260205493130907,41.584158415841586
160,2.0,150,60,0.9260205493130907,41.584158415841586
140,2.0,850,40,0.9241322912393586,43.859649122807014
120,1.0,250,20,0.9240078263054806,30.160692212608158
160,4.0,350,40,0.9206537681220497,61.904761904761905
160,4.0,450,40,0.9206537681220497,61.904761904761905
40,4.0,50,60,0.9187152988815467,37.28813559322034
60,2.0,50,40,0.9184882104108504,38.71733966745843
80,3.0,350,40,0.9174188125416858,47.286821705426355
120,4.0,650,80,0.9174004465437016,56.52173913043478
160,4.0,50,40,0.9172992005851281,63.63636363636363
160,4.0,150,40,0.9172992005851281,63.63636363636363
160,4.0,250,40,0.9172992005851281,63.63636363636363
140,2.0,950,40,0.9163889844660728,44.24242424242424
140,1.0,350,20,0.9157241300742521,30.229007633587784
20,2.0,50,40,0.9150456044687519,31.445603576751118
40,4.0,250,80,0.9141199270298292,36.0
120,2.0,250,80,0.9133204882278028,37.67441860465116
20,4.0,250,40,0.9128533742250919,50.0
160,4.0,950,40,0.9128029600602363,64.70588235294117
40,3.0,950,20,0.9101914883659366,41.46341463414634
140,1.0,450,20,0.9101576617851194,29.720853858784896
180,2.0,950,40,0.909231829914913,45.625
180,2.0,750,40,0.9091685462502862,43.529411764705884
160,1.0,350,20,0.9090085988974578,30.064308681672024
160,2.0,250,60,0.904743814385394,41.7910447761194
60,1.0,150,20,0.9046157424863046,29.671457905544145
120,1.0,50,60,0.9026238380130631,30.681818181818183
100,2.0,250,60,0.9023548229777927,38.645418326693225
140,4.0,50,80,0.9023143249311456,50.0
140,4.0,150,80,0.9023143249311456,50.0
140,4.0,250,80,0.9023143249311456,50.0
40,4.0,650,40,0.8996020835044067,39.130434782608695
20,4.0,250,60,0.8990680628320619,50.0
140,2.0,350,60,0.8985961443044546,39.90147783251231
180,2.0,50,20,0.8976800264175072,36.44578313253012
180,2.0,150,20,0.8976800264175072,36.44578313253012
100,2.0,150,60,0.8970516601718667,38.21428571428571
120,4.0,950,80,0.8961594851680845,57.14285714285714
140,3.0,550,20,0.8960042172730587,51.11111111111111
140,4.0,350,80,0.8957973377343473,48.0
140,4.0,450,80,0.8957973377343473,48.0
120,1.0,150,20,0.8957737143502666,30.924548352816156
40,1.0,750,20,0.8957075151625286,29.25531914893617
60,4.0,350,20,0.8945314633174092,51.11111111111111
100,1.0,250,20,0.8942149888959177,30.25
120,1.0,850,40,0.8937146379814253,27.00587084148728
180,2.0,350,20,0.893336152989161,36.5625
100,4.0,550,60,0.8930360663273178,57.14285714285714
80,3.0,950,40,0.8926940451799403,48.57142857142857
60,4.0,250,20,0.8925606323341839,51.02040816326531
40,3.0,350,40,0.8905402067188474,40.98360655737705
120,1.0,750,40,0.8902513080475881,26.81992337164751
140,1.0,650,20,0.8890388216227209,29.642857142857142
20,4.0,50,120,0.8889024526124025,37.5
20,4.0,150,120,0.8889024526124025,37.5
20,4.0,250,120,0.8889024526124025,37.5
40,1.0,250,40,0.887005507806885,28.888888888888886
80,2.0,50,40,0.8867987770881726,38.764044943820224
60,4.0,450,20,0.8863038107194798,50.0
100,2.0,50,60,0.886283790953702,38.028169014084504
120,4.0,750,80,0.8861710172346919,54.54545454545454
180,1.0,450,20,0.8850214314405397,30.373001776198933
120,4.0,550,120,0.8848065915648997,38.46153846153847
120,1.0,450,40,0.8841894152330095,26.929674099485418
100,3.0,250,40,0.8821073895985612,45.76271186440678
80,1.0,250,20,0.8820889826171433,29.61672473867596
180,2.0,250,20,0.8817157189807571,36.44578313253012
100,4.0,650,60,0.8809602258657176,55.55555555555556
80,1.0,250,40,0.880440294885242,27.1356783919598
120,4.0,550,100,0.8798811129006623,46.15384615384615
140,1.0,450,40,0.8795977869688969,28.073394495412845
20,4.0,50,40,0.8790821842572619,44.44444444444444
20,4.0,150,40,0.8790821842572619,44.44444444444444
60,1.0,350,20,0.8768362350975085,29.35323383084577
120,2.0,50,60,0.8753437057774668,37.903225806451616
120,2.0,150,60,0.8748265547204068,37.65182186234818
120,1.0,550,40,0.8723177962638767,26.607142857142858
160,2.0,650,40,0.8706375851271114,46.285714285714285
100,4.0,750,60,0.8700748292742253,51.85185185185185
40,4.0,250,60,0.8688759639187167,35.84905660377358
140,3.0,450,20,0.8686426016029937,48.93617021276596
100,4.0,850,20,0.8680785715349658,70.37037037037037
120,4.0,850,80,0.8630854878933417,54.54545454545454
140,1.0,750,20,0.8624543419494708,29.77941176470588
120,4.0,50,120,0.8620941509979776,37.93103448275862
120,4.0,150,120,0.8620941509979776,37.93103448275862
120,4.0,250,120,0.8620941509979776,37.93103448275862
100,2.0,950,20,0.8616717831175478,38.800000000000004
100,1.0,750,40,0.8616447727848059,26.171875
160,4.0,550,20,0.8610768845085276,55.00000000000001
160,4.0,650,20,0.8610768845085276,55.00000000000001
140,3.0,350,20,0.8610044008398327,48.421052631578945
40,1.0,250,20,0.8607698741336277,29.27927927927928
180,2.0,750,20,0.8584200200274433,34.86590038314176
140,2.0,50,20,0.8575142042386071,35.69405099150141
140,2.0,150,20,0.8575142042386071,35.69405099150141
80,1.0,350,20,0.8561054723560829,29.43444730077121
160,1.0,950,20,0.8550727089301726,31.137724550898206
80,3.0,50,40,0.8548544276173216,44.099378881987576
160,2.0,750,20,0.854513771277343,36.328125
120,4.0,50,100,0.8538771707217886,44.827586206896555
120,4.0,150,100,0.8538771707217886,44.827586206896555
120,4.0,250,100,0.8538771707217886,44.827586206896555
120,4.0,350,120,0.8538587473828428,35.714285714285715
120,4.0,450,120,0.8538587473828428,35.714285714285715
40,4.0,450,40,0.8528222114171526,40.0
120,1.0,250,40,0.851159223570733,27.23463687150838
160,1.0,850,20,0.8503997372986971,31.137724550898206
160,2.0,850,20,0.8464370307346144,37.096774193548384
120,4.0,350,100,0.8458392364103888,42.857142857142854
120,4.0,450,100,0.8458392364103888,42.857142857142854
140,2.0,250,20,0.8451556944160847,35.714285714285715
80,1.0,50,40,0.8444510123317381,29.38076416337286
120,2.0,250,60,0.842339562802367,37.552742616033754
140,1.0,950,20,0.8409853648902165,30.129390018484287
20,4.0,250,80,0.8395064702900831,50.0
100,1.0,450,20,0.8391810987251449,30.060422960725074
40,4.0,350,40,0.8384066823914534,39.21568627450981
140,1.0,850,20,0.8382504276181293,30.37037037037037
40,4.0,150,40,0.835471584636793,38.333333333333336
160,2.0,950,40,0.8342891135077195,47.43589743589743
100,4.0,850,60,0.8328808845732592,53.84615384615385
80,3.0,250,40,0.8314487563099823,44.36619718309859
160,2.0,950,20,0.8305033324440843,37.5
160,2.0,350,20,0.8287842273277987,36.19631901840491
40,1.0,850,20,0.82807112996517,29.5364238410596
80,2.0,150,40,0.8279440461916432,37.90087463556851
100,1.0,550,40,0.8274174930836138,25.688073394495415
20,4.0,50,60,0.8267341005740865,44.44444444444444
20,4.0,150,60,0.8267341005740865,44.44444444444444
160,4.0,750,60,0.8256129775130026,61.111111111111114
160,4.0,850,60,0.8256129775130026,61.111111111111114
160,4.0,950,20,0.825375497481735,58.82352941176471
160,4.0,750,20,0.8247784404870352,55.55555555555556
160,4.0,850,20,0.8247784404870352,55.55555555555556
60,1.0,250,20,0.8241683286462466,29.18108419838524
40,4.0,750,40,0.8231435993195003,39.130434782608695
40,4.0,850,40,0.8231435993195003,39.130434782608695
40,4.0,950,40,0.8231435993195003,39.130434782608695
180,2.0,850,20,0.8192519570849558,34.765625
100,4.0,950,20,0.8183523973386548,69.23076923076923
140,1.0,250,20,0.8180482404765542,29.792746113989637
60,1.0,150,40,0.8177345325015963,30.47001620745543
160,2.0,850,40,0.8151253574170395,46.62576687116564
100,3.0,50,40,0.8121325011187073,43.30708661417323
100,3.0,150,40,0.8121325011187073,43.30708661417323
40,1.0,950,20,0.8120440271283047,29.365079365079367
100,1.0,450,40,0.811046197625929,25.800711743772244
20,4.0,650,100,0.8102928593042955,75.0
20,4.0,750,100,0.8102928593042955,75.0
20,4.0,850,100,0.8102928593042955,75.0
20,4.0,950,100,0.8102928593042955,75.0
160,4.0,550,60,0.8094610180413956,60.0
160,4.0,650,60,0.8094610180413956,60.0
40,3.0,950,40,0.8092912009235822,43.13725490196079
100,1.0,850,40,0.8090058102160663,26.49402390438247
140,2.0,250,60,0.8079545097039845,39.1705069124424
180,1.0,350,20,0.8074338845653856,30.30794165316045
140,3.0,650,20,0.8052345947429567,50.0
80,3.0,150,40,0.8016182941284907,42.5
100,4.0,350,60,0.8002932145237299,53.125
100,4.0,450,60,0.8002932145237299,53.125
120,1.0,950,40,0.799113278867082,26.719056974459725
100,4.0,950,60,0.7987841434047758,52.0
60,4.0,650,40,0.7982373514256362,50.0
40,4.0,50,40,0.7961803719204662,38.70967741935484
140,2.0,50,60,0.7937810522934543,38.63636363636363
140,2.0,150,60,0.7937810522934543,38.63636363636363
140,4.0,850,60,0.7931916743133621,55.55555555555556
140,4.0,950,60,0.7931916743133621,55.55555555555556
140,2.0,450,40,0.7920879950189298,43.269230769230774
100,1.0,350,20,0.7901753029594843,29.778393351800553
120,4.0,550,80,0.7886593636824759,53.84615384615385
180,1.0,50,40,0.7864637941446619,30.538922155688624
140,4.0,750,60,0.7851911804260293,52.63157894736842
60,4.0,750,40,0.785175745687977,51.28205128205128
100,1.0,650,20,0.7823763391454459,29.93527508090615
60,4.0,850,40,0.7820367641714906,51.35135135135135
120,1.0,450,20,0.7818097287197436,28.98330804248862
100,1.0,750,20,0.7803021599027545,30.89700996677741
100,4.0,50,60,0.779786413721036,51.28205128205128
100,4.0,150,60,0.779786413721036,51.28205128205128
160,4.0,950,60,0.777323316769181,58.82352941176471
160,4.0,50,60,0.7747319013596466,59.09090909090909
160,4.0,150,60,0.7747319013596466,59.09090909090909
160,4.0,250,60,0.7747319013596466,59.09090909090909
60,4.0,950,40,0.7745995404173925,50.0
160,1.0,250,40,0.7735009690462056,28.353658536585364
160,3.0,650,20,0.7721338351995577,50.0
100,1.0,950,40,0.7697225145642184,26.104417670682732
140,3.0,950,40,0.7690272973096424,44.11764705882353
140,4.0,650,60,0.7682919400459393,50.0
180,1.0,250,20,0.7680259195183373,29.715061058344638
120,4.0,50,80,0.7673889986026139,51.724137931034484
120,4.0,150,80,0.7673889986026139,51.724137931034484
120,4.0,250,80,0.7673889986026139,51.724137931034484
20,4.0,50,80,0.767065009305972,44.44444444444444
20,4.0,150,80,0.767065009305972,44.44444444444444
100,4.0,250,60,0.7655684103045698,51.35135135135135
140,3.0,550,40,0.7624211109863238,46.42857142857143
160,3.0,550,40,0.761569994807917,50.602409638554214
100,2.0,350,40,0.7612608813460118,36.693548387096776
40,3.0,250,40,0.7603271088668548,39.02439024390244
40,1.0,50,20,0.7600392399579817,30.384615384615383
140,3.0,50,20,0.7590469664688357,48.484848484848484
140,3.0,150,20,0.7590469664688357,48.484848484848484
140,3.0,250,20,0.7590469664688357,48.484848484848484
160,2.0,750,40,0.7587939384807193,44.70588235294118
160,3.0,550,20,0.7587598489313602,51.68539325842697
120,4.0,350,80,0.7582696011182063,50.0
120,4.0,450,80,0.7582696011182063,50.0
180,2.0,950,20,0.7582564616345701,34.8
160,3.0,450,20,0.7563149893110142,50.54945054945055
20,4.0,350,100,0.7557091581064144,50.0
20,4.0,450,100,0.7557091581064144,50.0
20,4.0,550,100,0.7557091581064144,50.0
180,1.0,250,40,0.7549470043607697,30.959752321981426
160,4.0,50,20,0.7547945862317764,54.54545454545454
160,4.0,150,20,0.7547945862317764,54.54545454545454
160,4.0,250,20,0.7547945862317764,54.54545454545454
160,4.0,350,20,0.7535993313469767,52.38095238095239
160,4.0,450,20,0.7535993313469767,52.38095238095239
160,3.0,450,40,0.7499502205230134,49.411764705882355
180,1.0,50,20,0.749625837922699,28.292682926829265
120,1.0,550,20,0.7494396462083123,28.930817610062892
160,3.0,350,20,0.7484378609003506,50.0
160,3.0,650,40,0.7467064363358267,50.0
140,3.0,850,20,0.7456541781525277,49.36708860759494
160,2.0,50,20,0.7453110357691202,35.94202898550725
160,2.0,150,20,0.7453110357691202,35.94202898550725
180,3.0,750,40,0.7425926339775922,47.76119402985074
140,3.0,750,20,0.7425470336906526,49.39759036144578
120,1.0,650,40,0.7418910388880189,25.59852670349908
180,2.0,350,40,0.7395921703844043,44.49760765550239
160,3.0,350,40,0.7391017949140347,48.837209302325576
160,2.0,250,20,0.7379228631210774,35.8600583090379
140,3.0,850,40,0.737482612731259,45.20547945205479
160,2.0,450,40,0.7370221657055852,44.554455445544555
100,4.0,550,40,0.735473797027663,55.172413793103445
140,3.0,450,40,0.735331303696421,44.31818181818182
160,1.0,150,40,0.7318342846022948,28.509406657018815
180,4.0,750,40,0.7303745987965207,66.66666666666666
180,3.0,850,40,0.7298969820189292,47.69230769230769
160,4.0,350,60,0.7296527174785351,57.14285714285714
160,4.0,450,60,0.7296527174785351,57.14285714285714
140,3.0,750,40,0.7277864213797433,45.45454545454545
40,4.0,550,20,0.7272467757117925,37.5
60,4.0,550,40,0.7260113257525546,48.78048780487805
140,3.0,350,40,0.7248252126575052,43.82022471910113
40,4.0,150,20,0.72332759953487,38.333333333333336
180,4.0,550,40,0.7230320037548723,62.5
180,4.0,650,40,0.7230320037548723,62.5
140,3.0,650,40,0.7227124223844708,45.0
100,1.0,950,20,0.7187514717460186,31.27147766323024
120,3.0,50,40,0.715735420171537,43.39622641509434
120,3.0,150,40,0.715735420171537,43.39622641509434
120,2.0,50,40,0.7154875332695374,38.37638376383764
140,3.0,950,20,0.7142299171409262,47.2972972972973
100,4.0,650,40,0.7133121169979473,53.57142857142857
160,3.0,50,20,0.7122060490913822,50.526315789473685
160,3.0,150,20,0.7122060490913822,50.526315789473685
160,3.0,250,20,0.7122060490913822,50.526315789473685
180,1.0,150,20,0.7107541357162017,29.48885976408912
160,3.0,750,20,0.7104986935649624,48.78048780487805
180,4.0,850,40,0.7099370475839937,64.28571428571429
180,4.0,950,40,0.7099370475839937,64.28571428571429
120,2.0,150,40,0.7094199378648441,38.148148148148145
100,1.0,850,20,0.7090519203374275,30.887372013651877
120,2.0,250,40,0.7083613609741942,38.22393822393823
180,2.0,50,40,0.7063259688199814,44.03669724770643
180,2.0,150,40,0.7063259688199814,44.03669724770643
160,3.0,750,40,0.7054890551284477,48.68421052631579
60,1.0,50,40,0.7053177392241711,31.19266055045872
40,4.0,250,40,0.7028701931668023,37.5
100,1.0,650,40,0.7028187835174867,25.09505703422053
180,3.0,650,40,0.7024986738838754,47.14285714285714
160,3.0,850,20,0.6993577591160699,47.43589743589743
160,3.0,850,40,0.6992740253607702,47.22222222222222
180,1.0,150,40,0.6951739578604406,30.966767371601208
140,1.0,350,40,0.694590683395404,28.449744463373083
140,4.0,750,40,0.6943587524385634,50.0
100,4.0,750,40,0.6942025355855618,53.57142857142857
180,2.0,250,40,0.6924709860952083,44.03669724770643
60,1.0,250,40,0.6918365262852635,28.87700534759358
140,4.0,650,40,0.6884717726908403,47.61904761904761
120,3.0,250,40,0.6880171128037682,43.80952380952381
120,4.0,650,60,0.6852094476062891,54.166666666666664
120,4.0,950,60,0.6844795615623873,54.54545454545454
40,4.0,50,20,0.6836685266702148,37.096774193548384
100,1.0,150,40,0.6827551404568656,27.064803049555273
120,4.0,750,60,0.6815285659410137,52.17391304347826
180,4.0,750,20,0.6772641034594876,60.0
140,4.0,850,40,0.6768747103860497,47.368421052631575
140,4.0,950,40,0.6768747103860497,47.368421052631575
40,1.0,50,40,0.6762752626539965,29.195402298850574
60,4.0,350,40,0.6758932989309182,46.666666666666664
60,4.0,50,40,0.6723562775704943,47.27272727272727
60,4.0,150,40,0.6723562775704943,47.27272727272727
100,4.0,350,40,0.6713664794639344,51.515151515151516
100,4.0,450,40,0.6713664794639344,51.515151515151516
120,1.0,350,20,0.6694748847052392,28.892005610098177
100,4.0,50,40,0.6672791032766534,52.5
100,4.0,150,40,0.6672791032766534,52.5
40,3.0,150,40,0.6651222641723975,37.02127659574468
140,4.0,550,60,0.664577497603211,43.47826086956522
40,3.0,50,40,0.6626406398123923,38.492063492063494
40,4.0,650,20,0.6616710718966259,34.78260869565217
40,4.0,450,20,0.6606683566241571,36.0
120,4.0,850,60,0.6571055930806141,52.17391304347826
100,2.0,150,40,0.6564003596318193,36.51315789473684
180,4.0,550,20,0.6558298567057522,56.25
180,4.0,650,20,0.6558298567057522,56.25
100,2.0,250,40,0.6543056127821021,36.496350364963504
100,4.0,850,40,0.6522918561164638,55.55555555555556
40,4.0,350,20,0.6504766688704321,35.294117647058826
180,3.0,550,40,0.6486299457275112,47.94520547945205
60,4.0,250,40,0.6468716599737473,46.93877551020408
180,3.0,450,40,0.6460325807837546,46.666666666666664
140,1.0,250,40,0.6446678446222829,27.866473149492016
100,4.0,950,40,0.6415037771599158,53.84615384615385
160,3.0,50,40,0.6396819308969429,48.31460674157304
160,3.0,150,40,0.6396819308969429,48.31460674157304
160,3.0,250,40,0.6396819308969429,48.31460674157304
100,2.0,50,40,0.636571723302736,36.56957928802589
20,4.0,250,100,0.6364632787719804,37.5
100,4.0,250,40,0.6332696717961578,52.63157894736842
180,4.0,850,20,0.6326057106544903,57.14285714285714
180,4.0,950,20,0.6326057106544903,57.14285714285714
180,4.0,850,60,0.6322079964511587,57.14285714285714
180,4.0,950,60,0.6322079964511587,57.14285714285714
60,4.0,450,40,0.6314042041864774,45.45454545454545
120,1.0,650,20,0.6312916474658098,28.289473684210524
100,1.0,250,40,0.6303854292167912,25.073313782991203
180,4.0,50,40,0.6255460534326772,61.111111111111114
180,4.0,150,40,0.6255460534326772,61.111111111111114
180,4.0,250,40,0.6255460534326772,61.111111111111114
180,4.0,350,40,0.6246884754501741,58.82352941176471
180,4.0,450,40,0.6246884754501741,58.82352941176471
180,4.0,750,60,0.6224448457999671,53.333333333333336
20,1.0,250,40,0.6173390281410294,24.509803921568626
100,1.0,50,40,0.6158224294256087,27.5609756097561
120,1.0,350,40,0.6144173186745033,26.465927099841522
120,1.0,850,20,0.6083096982764438,28.719723183391004
180,4.0,550,60,0.6017123159557536,50.0
180,4.0,650,60,0.6017123159557536,50.0
180,3.0,950,40,0.595739244035414,45.16129032258064
120,1.0,750,20,0.5947534080078356,28.668941979522184
120,1.0,950,20,0.5905470517576468,29.217391304347828
180,3.0,750,20,0.5896955865641631,52.0
20,4.0,50,100,0.5800541506043405,33.33333333333333
20,4.0,150,100,0.5800541506043405,33.33333333333333
120,4.0,550,60,0.5735294254163719,51.85185185185185
180,4.0,50,60,0.5687680199960101,50.0
180,4.0,150,60,0.5687680199960101,50.0
180,4.0,250,60,0.5687680199960101,50.0
40,4.0,250,20,0.565623535999528,35.714285714285715
160,3.0,950,40,0.5648190121039218,44.11764705882353
120,4.0,650,20,0.5566319224371934,64.0
140,4.0,550,40,0.5557125858834991,41.66666666666667
140,4.0,50,60,0.5549350496512822,42.30769230769231
140,4.0,150,60,0.5549350496512822,42.30769230769231
140,4.0,250,60,0.5549350496512822,42.30769230769231
180,3.0,650,20,0.5523868904208823,50.0
180,3.0,850,20,0.5475288710515576,50.68493150684932
180,4.0,50,20,0.5442917911774858,55.55555555555556
180,4.0,150,20,0.5442917911774858,55.55555555555556
180,4.0,250,20,0.5442917911774858,55.55555555555556
180,3.0,350,40,0.5422510963893621,44.871794871794876
140,4.0,350,60,0.541486923208501,40.0
140,4.0,450,60,0.541486923208501,40.0
180,4.0,350,20,0.5348366127728984,52.94117647058824
180,4.0,450,20,0.5348366127728984,52.94117647058824
140,3.0,50,40,0.5199429161606532,43.01075268817204
140,3.0,150,40,0.5199429161606532,43.01075268817204
140,3.0,250,40,0.5199429161606532,43.01075268817204
20,1.0,150,40,0.5168490048436147,25.703794369645045
40,4.0,750,20,0.5155313606081685,34.78260869565217
40,4.0,850,20,0.5155313606081685,34.78260869565217
40,4.0,950,20,0.5155313606081685,34.78260869565217
180,4.0,350,60,0.512336744761652,47.05882352941176
180,4.0,450,60,0.512336744761652,47.05882352941176
140,4.0,750,20,0.5087274768928354,50.0
100,1.0,350,40,0.5055806323144714,25.164473684210524
120,4.0,750,20,0.5024368912128929,62.5
160,2.0,350,40,0.5003149072288005,42.600896860986545
180,3.0,50,40,0.4977970710739428,45.0
180,3.0,150,40,0.4977970710739428,45.0
180,3.0,250,40,0.4977970710739428,45.0
140,1.0,50,40,0.49289707046793657,26.09351432880845
140,4.0,650,20,0.49262698412315453,47.61904761904761
160,3.0,950,20,0.4872051901691188,43.24324324324324
180,3.0,450,20,0.48455408265050465,50.602409638554214
180,3.0,550,20,0.47663079694960875,51.85185185185185
120,4.0,650,40,0.47609815335476086,44.0
140,4.0,850,20,0.47272904542036104,47.368421052631575
140,4.0,950,20,0.47272904542036104,47.368421052631575
140,2.0,350,40,0.46895107957010157,40.869565217391305
